"","KO_id","average_RP","sd_RP","average_RS","sd_RS","diff_mean","Highest","p.value","p.adjust","sign","type","origin_p.value","origin_p.adjust","Z_score","Significantly","gene","Description"
"9437","K18337",72.7021508823529,13.8329361069685,50.3506633529412,11.0679735854993,-22.3514875294118,"RP",7.54797439646866e-06,2.10413548815658e-05,-1,"Depleted",1.50959487929373e-05,4.20827097631316e-05,-4.09573720047197,"Depleted","LRA1","L-rhamnose 1-dehydrogenase  [EC:1.1.1.378 1.1.1.377 1.1.1.173] "
"9438","K18344",28.4110487647059,22.1023633343622,14.7578514117647,11.2292270192893,-13.6531973529412,"RP",0.0130609229349757,0.0190149349621654,-1,"Depleted",0.0261218458699514,0.0380298699243308,-2.07453264781271,"Depleted","vanRB, vanR, vanRD","two-component system, OmpR family, response regulator VanR "
"9439","K18345",114.977388,102.081467206504,42.3083608823529,45.5931761887295,-72.6690271176471,"RP",0.0130609229349757,0.0190149349621654,-1,"Depleted",0.0261218458699514,0.0380298699243308,-2.07453264781271,"Depleted","vanSB, vanS, vanSD","two-component system, OmpR family, sensor histidine kinase VanS  [EC:2.7.13.3] "
"9440","K18346",248.212178,36.9115525169624,168.365258,39.6752607124978,-79.8469199999999,"RP",3.08021119347205e-06,9.24370457861503e-06,-1,"Depleted",6.1604223869441e-06,1.84874091572301e-05,-4.28241701208944,"Depleted","vanW","vancomycin resistance protein VanW "
"9441","K18347",54.867369,17.0635480041567,29.0507040588235,12.1127392425682,-25.8166649411765,"RP",2.10202559367535e-05,5.40085107721965e-05,-1,"Depleted",4.20405118735071e-05,0.000108017021544393,-3.87183961569052,"Depleted","vanH","D-specific alpha-keto acid dehydrogenase  [EC:1.1.1.-] "
"9442","K18348",101.238621117647,78.9718328171487,24.3163819411765,24.481733691029,-76.9222391764706,"RP",0.000238419830745909,0.000503697975466001,-1,"Depleted",0.000476839661491818,0.001007395950932,-3.28845302243579,"Depleted","vanT","serine/alanine racemase  [EC:5.1.1.18 5.1.1.1] "
"9443","K18349",443.084546,327.386836433964,162.010403294118,148.626598052713,-281.074142705882,"RP",0.00269678275026195,0.00463184940273237,-1,"Depleted",0.00539356550052391,0.00926369880546474,-2.60216604590915,"Depleted","vanRC, vanRE, vanRG","two-component system, OmpR family, response regulator VanR "
"9444","K18350",355.137772588235,224.38041258146,190.348111764706,184.492198717021,-164.789660823529,"RP",0.0118831505342834,0.0174948804637774,-1,"Depleted",0.0237663010685667,0.0349897609275549,-2.10847687569551,"Depleted","vanSC, vanSE, vanSG","two-component system, OmpR family, sensor histidine kinase VanS  [EC:2.7.13.3] "
"9445","K18351",2670.44303252941,391.933221259037,3066.26771752942,576.335065907471,395.824685000004,"RS",0.0157112899707646,0.0224393749997635,1,"Enriched",0.0314225799415293,0.044878749999527,2.00578913836809,"Enriched","vanSAc","two-component system, OmpR family, sensor histidine kinase VanS  [EC:2.7.13.3] "
"9446","K18352",7690.64605029411,1404.31188788358,10722.7096288235,2318.42597308171,3032.06357852941,"RS",0.000126088110958155,0.000280247527401917,1,"Enriched",0.000252176221916309,0.000560495054803834,3.45004406598876,"Enriched","vanRAc","two-component system, OmpR family, response regulator VanR "
"9447","K18353",402.168244352941,116.204817751821,165.821434117647,101.849258176154,-236.346810235294,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","vanJ","vancomycin resistance protein VanJ "
"9448","K18354",1077.43758052941,458.764139696936,751.767891176471,247.850067274861,-325.669689352941,"RP",0.00425373609091597,0.00701382943503538,-1,"Depleted",0.00850747218183195,0.0140276588700708,-2.45655433151862,"Depleted","vanK","vancomycin resistance protein VanK "
"9449","K18356",0.121343058823529,0.07603017325088,0.200682352941176,0.0957537486622203,0.0793392941176471,"RS",0.00420523447645079,0.00698937370188673,1,"Enriched",0.00841046895290157,0.0139787474037735,2.45780905917074,"Enriched","padI","phenylglyoxylate dehydrogenase beta subunit  [EC:1.2.1.58] "
"9450","K18358",0.0248939411764706,0.0470969391036596,0.032299,0.0458952026291964,0.00740505882352941,"RS",0.326690985659585,0.34415604754059,1,"Enriched",0.653381971319169,0.688312095081179,0.401146733703059,"None","padF","phenylglyoxylate dehydrogenase delta subunit  [EC:1.2.1.58] "
"9451","K18359",5.89610647058824,2.83684414504283,5.43262976470588,1.41659829901985,-0.463476705882353,"RP",0.486445703765736,0.489413075402312,-1,"Depleted",0.972891407531473,0.978826150804624,-0.0265406000904787,"None","padH","phenylglyoxylate dehydrogenase epsilon subunit  [EC:1.2.1.58] "
"9452","K18360",0.0442438235294118,0.125981593763849,0.0608115294117647,0.0954540284483306,0.0165677058823529,"RS",0.101398518002364,0.121440182706502,1,"Enriched",0.202797036004728,0.242880365413004,1.16781755496619,"None","padA","phenylacetyl-CoA:acceptor oxidoreductase accessory protein "
"9453","K18361",47.1020633529412,16.2975515897015,129.700506823529,44.0603711045355,82.5984434705882,"RS",5.19367830618827e-07,1.87277289028172e-06,1,"Enriched",1.03873566123765e-06,3.74554578056344e-06,4.6250242494596,"Enriched","padB","phenylacetyl-CoA:acceptor oxidoreductase  [EC:1.17.5.1 3.1.2.25] "
"9454","K18362",2.59584764705882,1.20418565813997,7.73657729411765,2.90875897478679,5.14072964705882,"RS",6.83491493264875e-07,2.38944180572273e-06,1,"Enriched",1.36698298652975e-06,4.77888361144547e-06,4.57426776013689,"Enriched","padC","phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit "
"9455","K18363",0.174391235294118,0.109414866653559,0.419922058823529,0.189955018569355,0.245530823529412,"RS",6.38775294316793e-05,0.000149424024549722,1,"Enriched",0.000127755058863359,0.000298848049099444,3.61629650410055,"Enriched","padD","phenylacetyl-CoA:acceptor oxidoreductase 26-kDa subunit "
"9456","K18364",24.2679210588235,6.37988490081669,27.6846094117647,9.4554852040427,3.41668835294118,"RS",0.0337438987456933,0.044680143065891,1,"Enriched",0.0674877974913865,0.089360286131782,1.6987818951432,"None","bphH, xylJ, tesE","2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase  [EC:4.2.1.80 4.2.1.132] "
"9457","K18365",17.8904097647059,5.30024781381154,24.8558822941176,8.59322151864881,6.96547252941176,"RS",0.00653538410606396,0.0102590571683651,1,"Enriched",0.0130707682121279,0.0205181143367302,2.31673605331986,"Enriched","bphI, xylK, nahM, tesG","4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase  [EC:4.1.3.39 4.1.3.43] "
"9458","K18366",48.045486,19.7745316897704,34.6390866470588,12.5739027544411,-13.4063993529412,"RP",0.00979409499517018,0.0147051881458846,-1,"Depleted",0.0195881899903404,0.0294103762917693,-2.17794171539226,"Depleted","bphJ, xylQ, nahO, tesF","acetaldehyde/propanal dehydrogenase  [EC:1.2.1.10 1.2.1.87] "
"9459","K18367",467.293911117647,263.758891176252,225.676940529412,139.054479528717,-241.616970588235,"RP",0.00113456074007208,0.00210155558622582,-1,"Depleted",0.00226912148014415,0.00420311117245163,-2.86250161596028,"Depleted","CoADR","CoA-dependent NAD(P)H sulfur oxidoreductase  [EC:1.8.1.18] "
"9460","K18368",0.668472411764706,0.360054943816749,0.594227882352941,0.159596141447672,-0.0742445294117646,"RP",0.5,0.5,-1,"Depleted",1,1,0,"None","CSE","caffeoylshikimate esterase  [EC:3.1.1.-] "
"9461","K18369",548.785826352942,109.860373483828,519.466744941176,73.5370032791952,-29.3190814117651,"RP",0.137146256835054,0.159802664501505,-1,"Depleted",0.274292513670108,0.31960532900301,-0.995269250315621,"None","adh2","alcohol dehydrogenase  [EC:1.1.1.-] "
"9462","K18371",35.0766161764706,6.98692552799655,27.8153321176471,8.15314560778614,-7.26128405882353,"RP",0.00528942496562252,0.00850149200188161,-1,"Depleted",0.010578849931245,0.0170029840037632,-2.38664320210725,"Depleted","acmA","acetone monooxygenase (methyl acetate-forming)  [EC:1.14.13.226] "
"9463","K18372",1987.88395952941,246.064562925231,1172.54041041176,121.808832114996,-815.343549117649,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","acmB","methyl acetate hydrolase  [EC:3.1.1.114] "
"9464","K18373",37.5726209411765,35.4154493241405,21.231424,12.1816107627801,-16.3411969411765,"RP",0.152862684776354,0.176222397999551,-1,"Depleted",0.305725369552709,0.352444795999101,-0.929857643553205,"None","hrpB1","type III secretion protein HrpB1 "
"9465","K18374",35.5332223529412,34.302682461446,19.4261111176471,9.42920881125619,-16.1071112352941,"RP",0.0493437234667638,0.0630878656196067,-1,"Depleted",0.0986874469335277,0.126175731239213,-1.52935794822306,"None","hrpB2","type III secretion inner rod protein HrpB2 "
"9466","K18376",7.46049488235294,6.49903882020314,2.05075129411765,1.40476839979335,-5.40974358823529,"RP",1.49039712449858e-06,4.82246207443238e-06,-1,"Depleted",2.98079424899716e-06,9.64492414886477e-06,-4.42498442509839,"Depleted","hrpF","type III secretion translocon protein HrpF "
"9467","K18377",21.9690294117647,25.5323982500167,6.11358376470588,9.32543245444886,-15.8554456470588,"RP",0.00802477634808498,0.0123080646154068,-1,"Depleted",0.01604955269617,0.0246161292308136,-2.24737409354286,"Depleted","hpa2","lysozyme-related protein Hpa2 "
"9468","K18379",0.0676914117647059,0.27909884065306,0,0,-0.0676914117647059,"RP",0.173307216251525,0.195614407393678,-1,"Depleted",0.346614432503051,0.391228814787356,-0.857391030317325,"None","hpaA","type III secretion regulatory protein HpaA "
"9469","K18380",32.6874137058823,28.076741822081,18.7255161764706,8.54661564191337,-13.9618975294118,"RP",0.0748530474006022,0.0920562503271961,-1,"Depleted",0.149706094801204,0.184112500654392,-1.32819861859208,"None","hpaB","type III secretion control protein HpaB "
"9470","K18381",24.6348965294118,20.7286607649822,14.9190872941176,6.62416149968307,-9.71580923529412,"RP",0.0569611131735842,0.071767664567806,-1,"Depleted",0.113922226347168,0.143535329135612,-1.4627517170237,"None","hpaC","type III secretion control protein HpaP "
"9471","K18382",363.566549235294,119.865359325382,720.327472529412,228.304545806955,356.760923294118,"RS",1.49039712449858e-06,4.82246207443238e-06,1,"Enriched",2.98079424899716e-06,9.64492414886477e-06,4.42498442509839,"Enriched","adh1","NAD+-dependent secondary alcohol dehydrogenase Adh1  [EC:1.1.1.-] "
"9472","K18383",433.051889235294,113.546534973048,281.169653235294,69.1875231085359,-151.882236,"RP",9.3370508757043e-06,2.5631120050953e-05,-1,"Depleted",1.86741017514086e-05,5.1262240101906e-05,-4.04979627567017,"Depleted","ferB","feruloyl-CoA hydratase/lyase  [EC:4.1.2.61] "
"9473","K18384",0.457005058823529,0.167459356782277,0.366785117647059,0.180172288850451,-0.0902199411764706,"RP",0.0654472145690459,0.0813949450894858,-1,"Depleted",0.130894429138092,0.162789890178972,-1.39574967352164,"None","L3HYPDH","trans-L-3-hydroxyproline dehydratase  [EC:4.2.1.77] "
"9474","K18386",0.028107,0.0369397505405762,0.0311125294117647,0.0363393662216295,0.00300552941176471,"RS",0.412589380793523,0.423963142848342,1,"Enriched",0.825178761587047,0.847926285696684,0.191765003005768,"None","PAXM, ATMM, LTMM","FAD dependent monooxygenase  [EC:1.14.13.-] "
"9475","K18387",6.34429435294118,1.87677931661926,4.83253811764706,1.98906776593797,-1.51175623529412,"RP",0.00528942496562252,0.00850149200188161,-1,"Depleted",0.010578849931245,0.0170029840037632,-2.38664320210725,"Depleted","PAXB, ATMB, LTMB","paspaline synthase "
"9476","K18398",100.516730823529,24.5324170743165,64.3089518235294,18.7087867036704,-36.207779,"RP",1.72599814205158e-05,4.51564920258604e-05,-1,"Depleted",3.45199628410315e-05,9.03129840517209e-05,-3.9152435789987,"Depleted","ENPP5","ectonucleotide pyrophosphatase/phosphodiesterase family member 5  [EC:3.1.-.-] "
"9477","K18399",35.8432695294118,9.06547622028047,44.8170638823529,6.98348733362255,8.97379435294117,"RS",0.00188143567769544,0.00333664539099324,1,"Enriched",0.00376287135539089,0.00667329078198649,2.71272278013367,"Enriched","BPHL","valacyclovir hydrolase  [EC:3.1.-.-] "
"9478","K18401",0.329177117647059,0.100683577608815,0.474011235294118,0.163082481092977,0.144834117647059,"RS",0.00166263569523739,0.00298332843079854,1,"Enriched",0.00332527139047478,0.00596665686159708,2.74960815408764,"Enriched","KANSL2","KAT8 regulatory NSL complex subunit 2 "
"9479","K18408",0.02011,0.0178811440664461,0.0440828823529412,0.0274882039834416,0.0239728823529412,"RS",0.00523668277289771,0.00850149200188161,1,"Enriched",0.0104733655457954,0.0170029840037632,2.38664320210725,"Enriched","TDRD9","ATP-dependent RNA helicase TDRD9  [EC:3.6.4.13] "
"9480","K18410",7.40193070588235,3.69839659145274,14.9436848823529,4.6742755555162,7.54175417647059,"RS",1.41176346367469e-05,3.75721310845342e-05,1,"Enriched",2.82352692734938e-05,7.51442621690684e-05,3.95938104270604,"Enriched","ASZ1, GASZ","ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1 "
"9481","K18416",101.871956235294,65.742935752927,45.7609705294118,18.0209942033696,-56.1109857058824,"RP",0.000238419830745909,0.000503697975466001,-1,"Depleted",0.000476839661491818,0.001007395950932,-3.28845302243579,"Depleted","THEX1, ERI1","3'-5' exoribonuclease 1  [EC:3.1.-.-] "
"9482","K18417",164.014787470588,39.634481236108,56.8578091176471,19.4567315087393,-107.156978352941,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","ERI2","ERI1 exoribonuclease 2  [EC:3.1.-.-] "
"9483","K18418",29.0400776470588,65.8460837242952,4.56906094117647,1.35766970846288,-24.4710167058824,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","ERI3, PINT1","ERI1 exoribonuclease 3  [EC:3.1.-.-] "
"9484","K18422",31.6853101176471,7.18934232007638,31.2559502352941,6.57238667308067,-0.429359882352941,"RP",0.379815875276507,0.393239585375281,-1,"Depleted",0.759631750553013,0.786479170750562,-0.270885404828341,"None","MOV10","helicase MOV-10  [EC:3.6.4.13] "
"9485","K18424",1.83106605882353,1.37209595680356,0.895298529411765,0.290819002511897,-0.935767529411765,"RP",0.00979409499517018,0.0147051881458846,-1,"Depleted",0.0195881899903404,0.0294103762917693,-2.17794171539226,"Depleted","ENPP4","ectonucleotide pyrophosphatase/phosphodiesterase family member 4  [EC:3.6.1.29] "
"9486","K18425",706.282915647059,71.1446610391191,548.695829529412,81.7595337078327,-157.587086117648,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","dhaa","3-hydroxy-D-aspartate aldolase  [EC:4.1.3.41] "
"9487","K18426",70.8977236470588,45.0798494136233,42.6050140588235,45.7713526232579,-28.2927095882353,"RP",0.0264646324948517,0.0358136647451966,-1,"Depleted",0.0529292649897034,0.0716273294903932,-1.8014795386984,"None","ECHDC1","ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase  [EC:4.1.1.94 4.1.1.-] "
"9488","K18427",0.00504141176470588,0.0207862732081139,0.0125172352941176,0.021808611285251,0.00747582352941176,"RS",0.054074160955816,0.068567972396843,1,"Enriched",0.108148321911632,0.137135944793686,1.48654151338913,"None","hpdB","4-hydroxyphenylacetate decarboxylase large subunit  [EC:4.1.1.83] "
"9489","K18429",74.8597298235294,17.5107390850185,94.3742388823529,10.4606499856961,19.5145090588235,"RS",0.000323015080067793,0.000667198758623474,1,"Enriched",0.000646030160135586,0.00133439751724695,3.20847749568014,"Enriched","legG, neuC2","GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing)  [EC:3.2.1.184] "
"9490","K18430",138.509490117647,87.2861346605207,70.5813488235294,54.8586381321776,-67.9281412941177,"RP",0.000994996919403138,0.00186281494473857,-1,"Depleted",0.00198999383880628,0.00372562988947715,-2.90050407921158,"Depleted","legI, neuB2","N,N'-diacetyllegionaminate synthase  [EC:2.5.1.101] "
"9491","K18431",57.0834127058823,22.6404548344804,58.0719089411765,16.3894978514347,0.988496235294129,"RS",0.316956736171195,0.33428163135084,1,"Enriched",0.63391347234239,0.66856326270168,0.428120678199187,"None","legF, ptmB","CMP-N,N'-diacetyllegionaminic acid synthase  [EC:2.7.7.82] "
"9492","K18432",19.1541179411765,7.17216266148883,14.4628151764706,4.0622391494843,-4.69130276470588,"RP",0.0187947617829027,0.0263494331469665,-1,"Depleted",0.0375895235658054,0.052698866293933,-1.9373803543638,"None","ARMI","RNA helicase armi  [EC:3.6.4.13] "
"9493","K18433",1.16768994117647,0.652976422951039,0.0986050588235294,0.18529458814192,-1.06908488235294,"RP",1.43433313328884e-06,4.74433267164769e-06,-1,"Depleted",2.86866626657767e-06,9.48866534329538e-06,-4.42850924229579,"Depleted","virD1","type IV secretion system T-DNA border endonuclease VirD1 "
"9494","K18434",21.4678661176471,5.62493175171506,5.64518158823529,2.1762020932908,-15.8226845294118,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","virD2","type IV secretion system T-DNA border endonuclease VirD2 "
"9495","K18438",4.99440341176471,1.59865726344943,9.13170905882353,1.66066192788649,4.13730564705882,"RS",1.16557796970562e-07,5.00126826630636e-07,1,"Enriched",2.33115593941123e-07,1.00025365326127e-06,4.89158856724771,"Enriched","PDE10","cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10  [EC:3.1.4.17 3.1.4.35] "
"9496","K18443",12.6400719411765,9.72824577118172,5.07273223529412,4.01645540129152,-7.56733970588235,"RP",0.00188143567769544,0.00333664539099324,-1,"Depleted",0.00376287135539089,0.00667329078198649,-2.71272278013367,"Depleted","GBF1","golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 "
"9497","K18444",2.43573182352941,0.666282000158645,3.33828670588235,1.11264202054225,0.902554882352941,"RS",0.00212512546354115,0.00372275725025977,1,"Enriched",0.00425025092708229,0.00744551450051954,2.67623173362749,"Enriched","rrp1","two-component system, glycerol uptake and utilization response regulator "
"9498","K18445",112.768045117647,26.278613596592,71.4405685294118,21.8646576437701,-41.3274765882353,"RP",4.46737753381545e-05,0.000107402606843327,-1,"Depleted",8.9347550676309e-05,0.000214805213686654,-3.70093651980453,"Depleted","ndx1","diadenosine hexaphosphate hydrolase (ATP-forming)  [EC:3.6.1.61] "
