,YL.RP.1488,YL.RP.342,YL.RP.348,YL.RP.977,YL.RP.995,YL.RP.9,YL.RP.Si051,YL.RP.Si062,YL.RP.Si079,YL.RP.Si080,YL.RP.Si081,YL.RP.Si083,YL.RP.Si090,YL.RP.Si214,YL.RP.Si248,YL.RP.Si249,YL.RP.Si268,YL.RS.1488,YL.RS.342,YL.RS.348,YL.RS.977,YL.RS.995,YL.RS.9,YL.RS.Si051,YL.RS.Si062,YL.RS.Si079,YL.RS.Si080,YL.RS.Si081,YL.RS.Si083,YL.RS.Si090,YL.RS.Si214,YL.RS.Si248,YL.RS.Si249,YL.RS.Si268
MAG_194,12642.82864,6227.280127,11871.89341,2245.180612,4067.467341,4524.845415,1265.870338,1433.151802,1406.174071,4013.955557,2525.034638,2027.710549,1330.352524,1225.226977,2402.08324,2008.331115,1177.646806,6480.295203,1479.364953,1793.129578,681.672442,689.943879,3109.364148,1007.375808,1106.341041,817.347856,1741.081167,1469.944205,983.728621,894.998218,1993.112167,904.643563,1895.920922,750.197225
MAG_195,2307.174932,1724.04232,6154.022308,3065.911188,1109.01228,3384.386589,1103.586201,1411.914777,963.797969,1834.761426,2174.926984,1862.538287,3004.347155,1442.530364,3716.374372,3866.090035,2618.961461,12792.10053,7575.449517,18694.14463,12473.3215,8732.247162,7883.96056,17255.30119,14723.98549,13971.57257,12211.77731,15496.71645,9921.861629,15761.95055,7240.628559,10837.07566,5273.805393,10417.19344
MAG_196,1927.815765,2219.203259,2808.378503,4338.692109,1519.300687,1641.55533,287.091524,333.05297,353.000948,1202.34972,285.895845,387.347978,492.22375,1191.463546,745.981716,494.126116,705.251592,4797.969694,2738.89313,1886.205129,4839.563834,4204.726741,2451.586648,1264.313517,1477.436366,1442.871578,2362.980386,1222.393778,1926.700964,974.157457,2748.115001,1079.230102,855.881229,1342.366477
MAG_197,1688.194586,1718.011134,2709.14427,1325.006663,2675.874506,1950.465092,536.641044,1119.388122,972.520471,1381.680642,1543.402666,1675.197589,2761.323008,1056.010478,3629.554482,2800.822987,1533.91023,6658.670931,7958.012757,11654.59949,8169.582817,6236.328987,5537.230937,8257.021177,9429.356891,9381.499789,9724.505158,6249.537243,9153.71849,9870.333974,6670.402714,9875.414372,7905.895157,11248.31153
MAG_198,3481.327546,7523.488544,867.487763,1257.366557,5999.110461,6694.475351,167.604327,445.363836,759.736381,1245.927976,1246.832296,2063.132445,2372.751377,948.413563,1069.506401,1355.866914,720.082182,22563.35547,8027.835792,2308.662334,1955.308347,2292.896969,7164.635754,1909.487132,2704.890871,4439.48617,5119.472117,4274.925771,7549.958532,2890.173122,3041.854275,3608.480602,8398.656559,2926.945407
MAG_199,1403.253547,538.836129,449.920311,284.729219,531.329044,1360.941909,101.89838,187.011827,273.206288,214.101201,316.209257,447.698206,317.948898,569.762555,460.82651,275.264409,272.802379,3441.350533,1981.43653,887.913354,1206.855586,2149.455654,2663.06339,957.300249,1012.062311,1303.83184,996.034792,1094.554681,1519.655028,1328.46865,2040.558774,1638.59223,1708.840957,1604.745168
MAG_200,6083.137331,5563.369782,9065.199636,5068.3416,8914.014023,13664.41031,1323.725147,1837.938544,2820.546472,3215.090438,4803.103386,4716.81186,5571.532542,3878.175484,6097.301163,3440.576206,4541.134069,56735.56671,26269.44353,26603.23351,22712.77138,11447.58461,11913.00436,13007.30713,55345.5626,43385.00444,36157.45404,61338.52823,51924.61643,57721.51136,69272.97463,37075.04007,38089.46639,37970.12161
MAG_201,1782.033209,2327.747346,4101.350605,1874.547762,2150.497344,2985.279604,572.872939,953.195153,901.501933,1503.762637,1507.34773,1553.864536,2874.345941,1353.778294,3349.750034,3335.427142,1365.170188,6127.836733,10258.50573,17639.33446,10452.72364,2908.515791,7273.833031,7571.876699,7708.491337,8486.732357,9206.965084,6098.383565,8624.266811,8354.32866,9229.707117,10476.03673,8407.059009,10939.32441
MAG_202,3623.296725,2447.322186,4622.290177,2464.880373,3728.288709,4349.251823,1193.409649,1362.675826,1755.775342,2066.336396,2481.612811,3013.051847,3872.240441,1931.805478,3997.877247,4609.616998,2376.599633,15506.34085,22014.86532,20883.15176,30444.75571,36942.5337,36097.76448,28355.03634,14931.86994,28412.25536,22425.66057,26840.66029,24584.88353,30749.28622,12942.65149,18463.68145,32825.0697,19185.09686
MAG_203,603.355365,444.441267,339.062618,449.460656,779.505985,708.726628,106.510911,379.06042,267.150387,475.351948,293.764195,760.374512,429.019287,322.286625,349.246179,483.899744,545.960223,1060.486198,1079.749855,422.066265,431.282476,3120.989881,1073.404019,420.454593,832.355525,638.299413,1015.129507,736.706903,1220.834648,687.56735,414.944827,446.658024,669.971104,690.813538
MAG_204,547.998362,401.230082,360.943431,401.358836,890.547254,893.605861,97.491008,115.860815,215.876816,216.788002,254.987794,466.056945,310.067572,232.872203,244.521872,166.026943,205.617845,3958.679692,3748.210077,1579.738218,3748.918507,7548.290694,2575.520207,1991.941932,1686.420794,3031.328251,2608.075195,3141.282678,3856.865616,3520.18869,1868.277755,1371.076816,1980.351948,2190.070215
MAG_205,4554.844808,4163.426061,6738.195115,3366.215876,2983.929358,7269.966847,457.449702,770.325953,943.377229,1003.972312,1468.119473,1915.007074,2869.792225,1401.635507,2807.603421,3767.257291,1112.431941,12610.4545,12778.78477,8821.731061,9092.479896,15818.2557,6753.247514,5470.546232,4575.975666,6133.141425,4150.641027,5458.698021,5675.995048,6018.915519,5742.359769,6099.525152,5454.354825,5141.46058
MAG_206,900.398985,1797.597929,817.716088,1052.819026,1995.490262,2427.56544,96.843852,371.728049,384.672896,562.838246,478.635466,1066.548888,886.399583,720.507295,1868.840054,1615.943991,327.130998,6631.124888,8423.779414,2579.938055,6256.139659,18622.50755,8294.262466,2836.245589,4364.252744,3555.996123,3670.509398,1689.9259,5285.109086,2718.411421,3037.14748,6250.742281,4261.602033,2772.565756
MAG_207,2118.535767,1331.869973,860.334017,558.355924,1949.888146,2526.011912,166.708399,414.225016,463.297481,789.448176,635.364617,1268.162047,1711.503774,622.380834,1145.546582,2126.804092,438.986117,5088.066695,3782.421897,1879.522303,1854.628578,12169.75289,5003.145949,2497.54863,3049.988487,3252.39745,3563.117138,2673.79748,6804.477487,2516.602675,1767.015911,2513.417529,2822.787213,1861.228376
MAG_208,644.46282,576.674074,602.536265,489.609029,756.700474,963.421187,164.797442,356.491367,377.082643,437.076961,352.37804,578.583642,566.986417,246.244982,739.957015,1104.324575,481.888876,1376.233745,1853.101784,1289.635433,1253.848437,5056.160685,1851.263435,1652.916848,2290.255369,1582.660559,1745.98843,830.615904,2106.117644,1708.834342,772.348654,1440.974058,1444.688524,1237.001275
MAG_209,1397.478999,1560.62117,2277.037271,1364.424158,1857.397385,2089.784083,278.140886,472.193209,696.673088,772.462734,741.605947,1095.805525,1392.943085,688.820951,1758.250761,2303.024013,775.530322,3948.539471,4558.799958,5554.801528,5338.90243,11734.8636,3926.997738,4060.445815,3731.163071,5117.763874,3353.994092,4300.010948,5639.435414,3707.860475,3086.765213,5409.166868,5817.326731,3858.839408
MAG_210,28860.27939,11641.59316,6543.837499,32373.98913,19352.34478,7816.887249,4764.618691,7650.895817,14741.90943,4447.486661,8052.221394,5024.503027,6435.683149,14016.61979,7760.834949,10062.78323,13923.61926,5358.30333,4788.57682,3994.622522,6300.726903,12408.12853,5411.539191,3275.350152,3841.376847,4594.472399,3538.621183,4349.177883,4165.935224,4573.081881,5877.913361,3830.646295,4208.502013,4947.566879
MAG_211,2956.370018,4044.230704,5715.199484,2709.551242,2224.974103,4568.532024,1057.352319,1238.000831,3492.922232,2257.214075,1821.575138,2321.405354,2328.666835,1840.85276,2887.915353,3328.185065,1687.140083,14337.35828,27119.58283,36905.38601,30147.06862,19848.09213,35613.84443,12260.53103,12307.10835,20947.12215,15438.19409,24756.30009,17771.27809,28342.48322,9346.479557,14947.56817,21926.15164,14217.26404
MAG_212,6.222583,345.826777,66.32019,23.057635,2.197741,1834.239984,3218.334978,138.414646,1107.070733,5.131036,2.355483,58.139877,3.6936,5.401209,113.205473,1904.636539,1213.490246,0.761401,52.040008,7.235575,0.854001,1.052573,769.568253,501.608184,721.674349,191.150677,8.15229,0.41417,1.118441,0.504314,1.379486,14.671996,156.787117,757.305823
MAG_213,407.730201,366.713126,465.883565,298.247564,374.117722,308.280484,87.129556,202.871753,269.127466,272.194557,416.647942,341.952146,518.054298,284.050613,679.874561,660.924706,385.165999,512.059213,302.722509,553.585133,573.844292,1555.377826,280.633266,531.011155,444.551815,394.477948,333.475546,306.170616,385.018049,440.431018,375.529891,547.758382,408.12078,293.587031
MAG_214,632.552127,457.325848,610.48847,215.186835,407.826205,281.16547,247.719677,559.985383,550.759593,446.99526,1427.983647,715.367382,627.807374,206.232244,951.239753,1252.132652,1103.42974,649.680389,586.986397,1143.355863,499.285354,1359.884375,410.671587,985.21747,1601.580491,1149.263859,962.23281,1158.157859,828.276433,924.034869,503.57219,1084.2724,987.890031,1137.610212
MAG_215,782.078326,1214.227333,1435.654503,121.167121,2097.211078,4903.967505,16361.19008,9205.093971,16749.65751,8096.628633,5394.588819,13600.81106,11016.58318,7785.284905,17568.80505,9219.763555,12681.75506,601.927634,637.89292,503.354565,118.297506,1406.249849,7563.731257,13868.20257,6958.770642,1830.75802,9890.282542,1858.353473,1556.610386,1692.608732,6735.44862,5107.987249,1436.524157,4285.263969
MAG_216,362.948309,371.186553,621.851496,332.051776,719.526248,494.850974,114.674279,260.274293,244.024168,338.801738,284.385929,422.991821,440.707273,207.82206,630.343764,541.106234,313.652499,2342.449762,2812.066644,2421.879046,2906.72599,2674.710885,1824.04509,1402.059052,2882.008613,2495.285218,1705.798908,1080.113876,3614.300123,2881.874832,1339.999318,2114.496999,2912.155091,1287.800333
MAG_217,179.007221,188.017262,310.782662,154.182745,140.500928,225.401405,83.783664,100.228985,131.321574,163.596405,165.894891,192.082356,249.35838,129.306781,382.519896,361.930949,159.20928,294.687627,350.679568,507.468514,335.141762,177.130624,251.812286,424.226894,282.659629,375.665539,390.490034,339.525104,366.924542,398.995468,329.806368,567.355256,517.258931,472.78762
MAG_218,268.785837,182.263568,297.849299,274.609964,212.009468,338.958718,159.005117,179.92826,230.553203,330.072995,266.945635,341.970605,286.053589,140.686098,383.910539,402.742928,226.772874,528.679439,478.734066,546.848959,937.045945,597.990145,391.9385,796.422687,653.545169,1081.145886,977.985225,953.92228,934.076862,786.157971,452.024146,910.105799,1024.951458,853.873725
MAG_219,982.609494,669.961593,997.963899,454.836381,617.075823,942.37151,286.50514,366.997576,566.522073,491.200005,529.780888,708.399117,843.974999,490.233026,1133.374238,1292.184489,725.207489,2546.670927,2811.39674,2365.126098,1639.73033,1964.248687,2334.676417,2375.138182,3046.045059,1805.927278,1514.646863,1182.239774,1641.457288,2653.544204,2531.22409,1984.252933,1918.450034,1887.774897
MAG_220,243.174559,275.046851,290.414745,139.484224,541.249525,269.047795,94.518173,97.854615,143.730859,154.605747,217.17387,286.444945,162.4678,485.56532,188.661966,95.753767,172.674556,960.197067,1320.236099,700.196926,908.7821,1705.277811,941.295911,1068.125175,852.457799,1326.130289,907.019737,1169.745455,1343.139329,1380.941957,2193.453342,942.991914,1085.354307,1196.779056
MAG_221,690.21704,454.235868,749.406339,462.901222,668.929081,700.828306,188.948537,271.829691,357.976,404.535081,474.901587,540.221521,652.813728,412.825471,841.937046,845.924321,563.230757,2378.213115,1527.589948,1487.588825,1851.86354,1949.331039,1411.57078,2423.091205,1967.493016,2371.342846,1408.571317,2077.379638,1587.073976,2003.249734,1977.742089,2876.312941,3420.216628,2842.16172
MAG_222,442.126253,419.289605,426.411676,270.186905,511.89752,587.326498,104.042705,178.894938,303.679979,252.785564,287.825898,357.142056,376.032048,227.483888,684.061185,774.062777,418.480913,1189.731729,1471.25863,867.693884,751.725925,1324.37258,1105.73311,947.412803,1443.470376,1006.02609,779.860331,691.468242,1072.346253,1068.066848,1098.877936,1430.272545,1629.525378,1098.222699
MAG_223,5358.790934,2602.356928,3359.96559,3383.713624,1149.747594,2188.701658,1976.367226,2212.799013,2638.856652,4388.49227,4213.594188,2732.320261,3308.0993,1940.94405,5188.994318,5008.926801,4190.42226,1870.626388,1241.009989,1742.73637,2428.341725,2210.373563,1220.413832,1948.261785,1870.440265,1308.885627,1742.522022,1438.360848,1165.115707,1217.262619,1322.120856,1547.526855,912.022512,1768.963824
MAG_224,501.989882,454.835106,201.144805,309.22936,562.804957,358.321327,72.710006,271.32522,348.129607,188.880055,312.643228,421.700754,341.09932,97.800116,517.836679,664.013938,215.685871,558.560618,863.788869,375.863181,485.629537,1981.43702,544.060936,368.292563,1052.240661,712.506099,297.945928,341.661604,680.730602,626.544657,397.789203,870.704406,752.309835,514.019387
MAG_225,15.555566,14.668407,39.294826,46.143884,15.275076,42.618858,224.361716,140.261868,69.241651,31.201106,253.803366,22.586981,38.02162,9.643755,30.153372,54.426742,10.718354,10.259765,11.816553,43.2931,13.315825,25.960366,28.305073,23.475771,16.402357,12.97288,13.946016,649.556391,13.222349,24.426721,10.918318,17.408106,11.768596,10.658447
MAG_226,209.436568,258.975363,700.439615,282.587882,218.068849,364.918579,127.321801,274.075428,238.693448,362.670932,352.390518,325.668906,514.171363,248.152135,790.114695,613.272973,357.639254,978.750334,988.115095,2125.209358,1058.231634,1395.343275,775.39993,1127.856885,1473.985588,1264.859036,1326.941056,671.330572,1028.234992,1992.618063,1001.793979,1610.655893,1189.037586,1205.839643
MAG_227,157.623868,104.812195,219.808575,126.790998,177.448368,168.183123,37.093355,112.466184,103.676782,125.778014,167.750996,203.749387,259.121493,124.429796,320.194509,287.600774,119.05839,995.720356,635.84979,668.160003,1200.521479,1534.723387,699.955106,973.838342,1433.528763,1438.780459,1303.151359,1029.772971,1254.633519,1523.33288,1011.78857,1121.747305,1553.136237,1199.843414
MAG_228,549.880827,269.331558,1199.906873,567.704538,173.929955,781.472236,276.234463,157.56125,160.114803,220.791149,441.712497,362.697851,562.849012,619.922272,597.257054,393.152158,349.312036,2540.317943,1747.113072,4990.873425,3937.537264,765.740779,1534.861556,3200.453489,2921.337075,3471.656729,2382.717485,3084.668905,2303.971733,3752.809675,2795.454292,2731.928426,2279.21751,2402.829308
MAG_229,218.475564,379.031261,512.573146,271.319515,249.472411,249.050082,86.036902,148.916919,142.408205,216.630261,187.290993,275.897919,308.951194,142.446631,415.053909,386.968597,183.478062,477.803259,860.265117,858.034464,699.277056,1332.67352,405.444584,622.962091,452.71961,733.765964,416.058439,600.753032,864.376559,585.639335,390.350621,890.519681,720.199764,565.612318
MAG_230,279.638439,236.934272,409.258143,223.750563,337.86579,299.528849,90.33652,141.844058,177.789019,231.281371,200.886485,228.305264,309.07659,238.776031,394.33216,268.996478,282.55217,687.232918,441.602879,618.287549,600.669207,949.383529,357.248058,624.388114,417.452004,706.322428,334.189846,668.720652,727.779933,332.70698,610.654195,1014.759072,937.733142,628.62623
MAG_231,105.646792,135.850682,220.83118,114.666748,113.843036,156.678874,55.390908,79.267708,79.769492,103.798674,104.856571,155.273856,124.949862,80.072934,169.355905,181.745702,74.478862,172.738537,503.490537,400.679858,347.445768,568.818279,266.155122,266.262357,299.075823,328.657748,299.59782,260.708253,418.408841,442.147889,315.946355,366.049947,418.086781,242.303903
MAG_232,3171.563851,821.382283,500.993326,1266.202309,1899.765905,644.593907,1169.326273,3033.430495,1772.90623,1313.742015,4692.740812,2957.544552,1356.546409,1849.213943,2079.23673,831.571727,3285.185342,1197.526179,412.324254,286.754187,363.551267,281.112608,359.836239,576.401202,1418.151589,507.198341,988.506568,1081.606396,505.917257,502.252732,1007.914729,641.419882,635.557223,1106.748945
MAG_233,386.240943,421.216243,630.178949,428.959879,582.654915,712.396939,127.435338,267.720082,314.235774,373.033044,276.100436,441.569607,447.274453,212.254018,827.074271,845.063183,286.866888,1438.918093,1633.485481,1491.725809,1856.401771,5088.825119,985.71961,972.373117,2170.174225,1929.837407,1170.382683,1031.461698,2283.093621,1695.416752,957.839964,1960.011761,1948.456105,1359.134614
MAG_234,724.15503,736.267636,734.654306,538.382335,840.934361,839.68617,569.651871,339.959215,397.354435,630.416118,496.829588,628.548357,944.540485,462.242557,643.965129,500.502514,563.193139,1301.339305,1118.232695,1619.485876,1735.090263,687.074483,1038.647603,1909.109795,887.590812,1945.991518,864.66341,2067.855099,1957.20127,1110.501196,894.324145,1701.788863,1740.855248,1335.3988
MAG_235,155.794049,146.799876,245.091002,160.516087,126.602083,172.795932,77.138877,151.740088,189.173047,163.032374,182.041667,178.31858,279.396728,150.570888,296.326605,275.324246,181.87412,343.882557,512.948264,461.361572,438.136378,884.747706,421.929438,439.396262,383.833069,374.442906,394.221507,426.70594,347.804705,673.672221,357.755227,442.701639,680.34505,370.836008
MAG_236,127.097364,142.132055,184.323776,146.933644,171.466587,81.444462,57.575457,93.896859,84.637121,104.749418,104.868008,137.651443,99.545917,89.550387,199.656309,163.383431,95.132531,395.804791,146.30882,226.803923,245.185643,546.149784,84.556989,482.707833,180.551322,337.673721,85.149907,395.433497,308.235528,134.706679,187.52063,346.172315,306.740862,184.641309
MAG_237,700.549512,529.944982,278.104626,272.089117,946.148253,1096.554196,77.523816,167.017764,168.985611,230.24373,280.711718,490.9283,574.651148,177.961125,497.351827,740.164074,179.716982,1473.469086,1498.443783,657.600847,558.958014,4696.14676,1390.804642,814.492131,1117.520256,961.877085,951.174358,542.885524,1672.853324,1049.881547,502.300159,1239.797502,1177.987568,577.205606
MAG_238,1798.193664,1233.699564,1565.072534,927.072605,1417.575699,1894.850106,198.025147,350.123082,553.083131,555.993806,784.668018,994.748691,1489.217812,530.881104,1454.169682,1790.253985,579.941966,3414.4358,3248.5172,6387.625984,7253.025935,799.769199,2237.321289,3752.975519,4410.554768,9250.170698,1677.670544,6983.892279,9386.441761,2969.193471,4155.755044,8004.919416,4591.17384,2610.613839
MAG_239,1.107909,6.77395,0.558883,7.752615,52.518841,1.346455,553.524523,103.85966,159.154713,0.46056,7.880094,11.924941,99.60443,9.099728,87.043264,90.112367,9.0958,1.889035,0.922764,0.193749,0.817396,2.937082,0.829717,20.792622,17.056921,3.50322,0.826887,1.631529,1.307608,12.766544,1.381684,4.33774,5.161555,7.24623
